gtin;description;price;url;picture
7899466434534;Smart TV LED 55” Philco PTV55Q20SNBL Ultra HD 4k HDR Borda Infinita Com Aplicativos E Audio Dolby;2.399,99;https://www.americanas.com.br/produto/1441079498?pfm_carac=TV&pfm_index=14&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7899838888385;"TV Multilaser 24"" HD Entrada USB VGA+ Conversor Digital Tl016";759,99;https://www.americanas.com.br/produto/1943745841?pfm_carac=TV&pfm_index=15&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7891356089930;"Smart TV LED 39"" Philco HD - PTV39G60S com Recepção Digita";1.499,99;https://www.americanas.com.br/produto/1695817622?pfm_carac=TV&pfm_index=16&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7892509113564;Smart TV 75'' Samsung Crystal UHD 75TU8000 4K, Wi-fi, Borda Infinita, Alexa built in, Controle Único, Visual Livre de Cabos, Modo Ambiente Foto e Processador Crystal 4K;6.899,99;https://www.americanas.com.br/produto/1618051416?pfm_carac=TV&pfm_index=17&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7898620270964;Smart TV AOC Roku LED 32'' 32S5195/78 com Wi-fi, Controle Remoto com atalhos, Roku Mobile, Miracast, Entradas HDMI e USB;1.234,99;https://www.americanas.com.br/produto/1515029435?pfm_carac=TV&pfm_index=18&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7899963902406;"Smart TV Philco 50"" PTV50G70SBLSG Ultra HD 4K Tela Infinita Quadcore e App Store";2.199,99;https://www.americanas.com.br/produto/1524142341?pfm_carac=TV&pfm_index=20&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
4548736099326;"Smart TV LED 32"" Sony HD KDL-32W655D/Z Wi-Fi 2 HDMI 2 USB X-reality Pro Motionflow XR 240 X-protection Pro com Conversor Digital";1.299,99;https://www.americanas.com.br/produto/134433805?pfm_carac=TV&pfm_index=22&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7891356081873;"Smart Tv Philco 24"" Resolução Em Hd Fast Smart Com Processador Quadcore - Ptv24g50sn Led";916,84;https://www.americanas.com.br/produto/1803456440?pfm_carac=TV&pfm_index=23&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7893299911453;"Smart TV LED LG 24"" Monitor Wi-Fi Webos 3.5 DTV Machine Ready";989,99;https://www.americanas.com.br/produto/1708933455?pfm_carac=TV&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
7893299913693;Smart TV 43'' LG 43UN7300 Ultra HD 4K 3 HDMI 2 USB Wi-Fi Inteligência Artificial ThinQ AI Google Assistente Alexa IOT;2.299,99;https://www.americanas.com.br/produto/1677340197?pfm_carac=TV&pfm_index=1&pfm_page=category&pfm_pos=grid&pfm_type=vit_product_grid;https://images-americanas.b2w.io/spacey/acom/2021/01/29/HEADER_home_fg.png
